链接,赞,转发,评论,时间,内容概要
http://m.weibo.com/1241679004/EhAqvdop4,1281,79,764,11月15日 03:22?来自iPhone 6,赵薇工作室发声明斥资助希拉里传言：“真的承载不了这个世界级谣言..希望不要再有恶意加在无辜人身上..并将追究法律责任”。近日，美国大选尘埃落定，网络散布有关希拉里竞选资金来源的消息称，“中国是第二大外海政治献金来源，最大额的个人政治捐款人是女影星赵薇→http://t.cn/RfGKcSq
http://m.weibo.com/1241679004/EhzU7AYwl,1862,218,265,11月15日 02:02?来自iPhone 6,美丽华贵的翻糖蛋糕[爱你][爱你]
http://m.weibo.com/1241679004/Ehv6YiCct,2310,294,1322,11月14日 13:50?来自iPhone 6,如果希拉里不去竞选总统，她将会是一名优雅的，受人尊敬的女士，国务卿，第一夫人，众人皆知的人生赢家。         可是她去竞选总统了，有人当着几万人的面大声喊：你老公是强奸犯。FBI说她卖国，犯罪。人们在网上肆无忌惮的公开她的所有隐私（电子邮件），最后她还被6000万人狠狠地击败，被一个男人?全文
http://m.weibo.com/1241679004/EhtT09nZG,3001,33,851,11月14日 10:43?来自iPhone 6,今天吃火锅...
http://m.weibo.com/1241679004/EhtA26PEG,4546,378,1320,11月14日 09:56?来自iPhone 6,我被大名鼎鼎的方舟子同学拉黑了，其实我对秃顶老男人早就不感兴趣了好么？[哼][哼]
http://m.weibo.com/1241679004/EhrNcsh4g,2636,1486,372,11月14日 05:23?来自iPhone 6,川普入住白宫后， 生活水准大幅度下滑。[doge]
http://m.weibo.com/1241679004/EhqtlBSzT,1927,196,486,11月14日 02:01?来自iPhone 6,最可能到白宫做客的中国女人--邓文迪。听说蔡英文政府对特朗普团队很陌生，他们不妨试试给邓文迪打个电话[加油][加油]
http://m.weibo.com/1241679004/EhpqsuD87,883,1024,207,11月13日 23:22?来自iPhone 6,干锅什么的最爽口了，慢慢煸炒入味的干香的滋味非常诱人，光是闻着那个味就会让人直流口水，黑椒干锅虾干锅土豆片干锅五花肉菜花，哪个是你的最爱[馋嘴][馋嘴][馋嘴]
http://m.weibo.com/1241679004/EhlTywoqK,3520,105,582,11月13日 14:22?来自微博 weibo.com,特朗普，你要加油，我知道你跟别的妖艳贱货不一样！！[耶][耶]
http://m.weibo.com/1241679004/Ehk2G1N0C,1885,53,482,11月13日 09:39?来自iPhone 6,时尚华贵的第一夫人米歇尔，其实我想说这些衣服在淘宝上都有（低配版）[亲亲][亲亲]
http://m.weibo.com/1241679004/EhjFLiRmk,2882,392,1353,11月13日 08:43?来自iPhone 6,健身美女的身材，跟中国人是不是完全不一样？[阴险][阴险]
http://m.weibo.com/1241679004/EhjlKxkD0,2198,60,486,11月13日 07:53?来自iPhone 6,一群又肥又大的鹅向我走来，我想它们一定是成精了[哼][哼]
http://m.weibo.com/1241679004/EhjaUAl5o,6289,130,1545,11月13日 07:27?来自iPhone 6,[害羞][害羞]
http://m.weibo.com/1241679004/Ehc0zBanW,3456,332,551,11月12日 13:12?来自iPhone 6,不一样的总统奥巴马。当选总统特朗普前天表态说：因为他自己太有钱，所以在前往白宫任职时，将不会拿国家一分钱的工资[污][污][污]
http://m.weibo.com/1241679004/Eh2WaCuav,1970,21,562,11月11日 14:06?来自iPhone 6,这条裙子好看[亲亲][亲亲]
http://m.weibo.com/1241679004/Eh1zpiyw3,953,78,288,11月11日 10:38?来自iPhone 6,美第一夫人梅拉尼亚·特朗普惊艳亮相！！之前特朗普的前妻伊凡娜·泽尼科娃接受媒体采访时说，我很庆幸我跟特朗普离婚了，这样即使他当了总统，我也不用跟着他住到白宫去了[黑线][黑线]。单身狗也注意了[爱你]，特朗普的二女儿，现年23岁的蒂凡尼·特朗普名校毕业，未婚且没有男朋友，有梦想就去追逐吧?全文
http://m.weibo.com/1241679004/Eh0Z4tHND,3445,164,510,11月11日 09:08?来自iPhone 6,双11来了，给大家看看我的照片，祝大家玩得开心！！[亲亲][亲亲]
http://m.weibo.com/1241679004/Eh0Qv9Qfw,1242,12,191,11月11日 08:47?来自iPhone 6,两只呆头鹅????
http://m.weibo.com/1241679004/Eh0vmmD2H,1066,983,239,11月11日 07:55?来自iPhone 6,【美国新总统，川普在WWE上的光辉时刻[二哈]】WWE是世界上最出名的摔跤节目，2007年特朗普和WWE总裁麦克马洪打了个赌约，被称为亿万富豪之战。两人约定各选一名代表对战，输的人在节目现场被对方剃光头…最后川普完胜，当场撂倒WWE总裁，并亲手剃光老麦的头！[哈哈]YouTube精彩视频的秒拍视频字幕@欧拉伯
http://m.weibo.com/1241679004/EgY123UYn,923,143,318,11月11日 01:35?来自iPhone 6,大选后的前国务卿希拉里与现任总统特朗普：一个刚和自由女神睡了一觉[酷]，一个在同一个地方跌倒两次[摊手][摊手]。据说，加州人民准备独立，成立一个新的国家叫做加州国，美国公知表示喜闻乐见，可以把非法移民都送到那里去。[哈哈][哈哈]
http://m.weibo.com/1241679004/EgXMaFVbX,495,38,107,11月11日 00:58?来自iPhone 6,【动物园狼舍现哈士奇 园方:在狼群中有地位】网友爆料：在德州动物园狼馆内看到一只类似于阿拉斯加和二哈的串串，视频：秒拍视频   这只“哈士奇”在狼群众没有一点畏惧的表情都没有，还时不时地跟狼打个招呼。园方回应：我园狼区确有一只哈士奇犬，系随该狼群一同引入，为提升游客观赏性及?全文
http://m.weibo.com/1241679004/EgWVE6qV9,1924,103,301,11月10日 22:49?来自iPhone 6,要承认自己是弱者很容易，要承认自己是强者很难。这是为什么屌丝那么多，而成功者那么少的原因。
http://m.weibo.com/1241679004/EgQHovHzW,1368,29,577,11月10日 06:57?来自iPhone 6,【刘恺威回应否认出轨王鸥：以后剧本不在房间聊 杨幂回应：相信恺威】杨幂出席活动回应刘恺威出轨传闻，随后刘恺威发博否认出轨，称报道不靠谱…近日，卓伟的《全明星探》拍到刘恺威只身赴王鸥房间单独相处4小时，刘恺威工作室表示两人只是正常沟通剧本。杨幂、刘恺威最新回应↓↓刘恺威否认出轨 杨幂:我信他
http://m.weibo.com/1241679004/EgPIV4dxJ,3216,93,937,11月10日 04:28?来自iPhone 6,自己做的豌豆炒莲藕[鼓掌][鼓掌]
http://m.weibo.com/1241679004/EgPz61V7t,1498,684,222,11月10日 04:04?来自iPhone 6,逼着孙女学中文，川普的心机我服！[赞]#川普当选总统# 秒拍视频 .
http://m.weibo.com/1241679004/EgPiexmIX,1496,492,248,11月10日 03:22?来自iPhone 6,美国新总统唐纳德·特朗普的辉煌简历与传奇人生[偷笑][偷笑]
http://m.weibo.com/1241679004/EgP6bh6oq,1368,82,325,11月10日 02:53?来自iPhone 6,希拉里承认竞选失败，并号召支持者服从总统唐纳德·特朗普的领导。这位曾经丑闻缠身的总统候选人，在最后时刻总算为自己挽回了一些体面，这句话救了她.....
http://m.weibo.com/1241679004/EgO4qbEEv,1086,145,251,11月10日 00:16?来自iPhone 6,美国首位女司法部长（克林顿任期）Janet Reno曾说，"Trump将永远不会在我的有生之年当总统"。然后她竟然在11月7日（前天）去世了。。。#川普赢了#
http://m.weibo.com/1241679004/EgK9LvIL5,2463,278,997,11月09日 14:18?来自iPhone 6,美国大选出现黑天鹅。房地产大亨，娱乐公司老板，电视节目主持人唐纳德·特朗普先生成为美国第45位总统！！特朗普先生凭借勤奋工作，出色口才和宏伟蓝图赢得了美国人民的尊敬，击败了从政三十余年的前第一夫人，国务卿希拉里女士。美国将跨入一个新的未来，这是美国人民的幸运和正确的选择！！
http://m.weibo.com/1241679004/EgJRFsYta,746,2507,295,11月09日 13:33?来自微博 weibo.com,发布了头条文章：《揭秘网红的辛酸历程：直播过程中被十几个人围殴骚扰，痛苦的我一直无法面对家人》 [悲伤][悲伤][带着微博去旅行] 揭秘网红的辛酸：竟然有人说我长得像马蓉
http://m.weibo.com/1241679004/EgIA9wZEg,2836,12,449,11月09日 10:17?来自iPhone 6,这几天开着小号到处点赞，累死我了[偷笑][偷笑]
http://m.weibo.com/1241679004/EgIzqjelD,2830,124,349,11月09日 10:15?来自iPhone 6,[爱你][爱你]
http://m.weibo.com/1241679004/EgHVephGa,2101,126,931,11月09日 08:36?来自iPhone 6,从今以后再也不听LADY GAGA 和水果姐的歌了……我感到好遗憾
http://m.weibo.com/1241679004/EgGltyyto,749,518,236,11月09日 04:36?来自iPhone 6,近日，国家地理发布了一条视频，记录了一个悲伤而又有点让人忍俊不禁的故事：企鹅先生回家后，发现自己的“妻子”出轨其他企鹅，怒火中烧，与“小三”大打出手，场景无比惨烈。 最终，企鹅婊选择与小三共度鹅生，无人安慰疼爱的企鹅先生默默地离开了曾经的爱巢，踏上未知而又孤独的道路。?全文
http://m.weibo.com/1241679004/EgFHcltIc,1874,325,781,11月09日 02:56?来自iPhone 6,就让川普获胜吧，就让历史的车轮翻过它新的一页，不要再止步不前了！！作为一名自媒体人，我一直以来坚持公平、公正的立场，给两位总统候选人相同的地位，并在之前多次拒绝川普粉丝团的邀请，可是今天能够为偶像加油助威，我感到特别的骄傲！！[带着微博去旅行][带着微博去旅行][互粉]
http://m.weibo.com/1241679004/EgEp36HY2,5361,200,853,11月08日 23:39?来自iPhone 6,张靓颖冯轲意大利大婚，“神仙姐姐”刘亦菲任伴娘美不胜收[鼓掌][鼓掌]
http://m.weibo.com/1241679004/EgBn6mfia,1924,36,473,11月08日 15:56?来自iPhone 6,睡觉了，希望明天美国大地一片红
http://m.weibo.com/1241679004/EgzQFtwzT,1520,130,317,11月08日 12:03?来自iPhone 6,手机永远静音，接电话全靠缘分。[摊手]
http://m.weibo.com/1241679004/Egz7NqrB9,1199,56,380,11月08日 10:13?来自iPhone 6,遵守承诺，每月初·见，我又要和大家见面了。11月9日晚上22：00，我在@花椒直播  和大家聊聊美国的黑色星期五、王宝强马蓉各种狗血反转事件...欢迎有兴趣的朋友们来提问，我会选择几个来回答。记好时间、记牢地点，我们不见不散~花椒ID：54495507
http://m.weibo.com/1241679004/EgwkwuBil,2441,126,1392,11月08日 03:06?来自iPhone 6,今天中午吃南瓜????
http://m.weibo.com/1241679004/EgvJzy6PC,849,762,194,11月08日 01:35?来自iPhone 6,秒拍视频【#山东卫视#美食】【鲫鱼豆腐汤的做法】奶白色的汤汁，是如此的诱人~[色]cr美食de秘密
http://m.weibo.com/1241679004/Egv3FjbWO,1421,945,319,11月07日 23:52?来自iPhone 6,川普的女儿伊万卡演讲，知性大方，演讲语言得体，精彩并富有感染力！#美国大选# 秒拍视频
http://m.weibo.com/1241679004/EguVbk501,495,126,161,11月07日 23:31?来自iPhone 6,【双语短片】#美国大选#共和党候选人唐纳德·特朗普的最后一个电视广告，在大选前几天播出。两分钟的短片号召美国人民为了反对建制派而去投票。 秒拍视频 网盘：http://t.cn/Rf7gN6U 密码：dy99
http://m.weibo.com/1241679004/EgqDSsws1,2905,86,1161,11月07日 12:37?来自iPhone 6,刚才朋友在推特上说：“做好事不留名，这连雷锋都做不到。”我回答说我做到了，一直以来骂我的人都是那么多，说我好话的人一个也没有。
http://m.weibo.com/1241679004/Egpd2c0CI,1696,58,364,11月07日 08:58?来自iPhone 6,冷冷的冰雨在脸上胡乱的拍/我的心仿佛被刺刀狠狠的宰/星期二大选/不知道成败/当不当总统我都不想离开[害羞][害羞]
http://m.weibo.com/1241679004/Ego2OCzru,1454,26,267,11月07日 06:00?来自iPhone 6,墨西哥国宝：画家弗里达，人们可以不知道墨西哥总统是谁，但是不能不知道弗里达是谁...[摊手][摊手]
http://m.weibo.com/1241679004/EgnY6noR5,10860,135,1527,11月07日 05:49?来自iPhone 6,跳骚市场来[馋嘴][馋嘴]，这里是早市，我来晚了，不但人多，还没有中国人，所以说要抓到一只野生的罗玉凤还是很困难的[偷笑][偷笑]。逛市场的多为墨西哥人，蔬菜水果都很新鲜，一看就知道是居民自家种的，有的摊主不会讲英文，还要自己的女儿充当翻译。商品很有墨西哥特色，比如基督教神像和祭祀用品，?全文
http://m.weibo.com/1241679004/EgnfhfAbO,2678,34,300,11月07日 03:58?来自iPhone 6,普通人的生活，温馨可爱[太开心][太开心]
http://m.weibo.com/1241679004/Egndk8MFX,1430,138,363,11月07日 03:53?来自iPhone 6,华裔清洁工美国扫地年薪27万美金（182万人民币），请问，请问你们那边还招人吗？[可怜][可怜]
http://m.weibo.com/1241679004/EgmTfsuaD,895,117,297,11月07日 03:04?来自iPhone 6,这几天美国人民处在水深火热之中，不但要每天忍受竞选广告的狂轰滥炸，还要排队两小时去投票，只是为了“打败川普”或者“打败希拉里”。不过这个和跋山涉水去参加候选人集会，只为给偶像加油呐喊，更不用说几天不吃饭去给偶像扫街拜票，或者自掏腰包几千美金租直升飞机拉横幅为偶像摇旗助威了....
http://m.weibo.com/1241679004/EghC4hicS,2178,60,594,11月06日 13:38?来自iPhone 6,看了川普的演讲以后，我觉得谁当总统已经不重要了，重要的是我是川普的脑残粉。
http://m.weibo.com/1241679004/EghcCBGzO,892,290,367,11月06日 12:35?来自微博 weibo.com,发布了头条文章：《我的总统选举与美国自由民主之路：川普格底斯堡演讲稿全文》 [互粉][互粉][带着微博去旅行] 我的总统选举与美国自由民主之路：川普格底斯堡演讲稿全文
http://m.weibo.com/1241679004/Egeol5lXz,2183,63,665,11月06日 05:26?来自iPhone 6,我们是川普的脑残粉[酷][酷]
http://m.weibo.com/1241679004/EgcPmoJbV,2386,134,1417,11月06日 01:27?来自iPhone 6,【赵丽颖登《纽约时报》 从亚洲火到世界】赵丽颖主演的《花千骨》播放量突破230亿，位居华语电视剧之首。她也凭借这部剧迅速爆红，一跃成为家喻户晓的女星。近期，纽约时报占用了半个版面进行了专题报道，想知道外国媒体是咋说的么↓↓赵丽颖登《纽约时报》 从亚洲火到世界
http://m.weibo.com/1241679004/EgcL1dkNg,1694,53,348,11月06日 01:16?来自微博 weibo.com,如希拉里当选总统，面临FBI调查，国会弹劾和邮件门威胁的她可能活不过四集。而无论是川普或者希拉里当选，在选举结果公布的几天之内，都可能爆发选民之间的肢体冲突或者其它骚乱。
http://m.weibo.com/1241679004/Egcpq5qUK,2855,473,299,11月06日 00:23?来自iPhone 6,看到一首有意思的小诗[亲亲][亲亲]
http://m.weibo.com/1241679004/EgbWk5Nz9,697,90,521,11月05日 23:11?来自iPhone 6,【北京雾霾太严重：飞机降落3次失败 飞回香港[doge]】北方雾霾持续加重，华北、黄淮等多地被都雾霾笼罩，雾和霾双预警齐发，五米外人畜不分，十米外犹如仙境，可达严重污染。由于北京雾霾严重，网友@来去之间 乘坐的国泰航空CX312航班连续三次降落失败，最后无奈返回香港……↓↓雾霾有多重？北京航班降落3次失败打道回府
http://m.weibo.com/1241679004/EgbVMo2LK,1652,119,1172,11月05日 23:10?来自iPhone 6,【金星再撕范冰冰：广告接再多也只是小金锁】金星公开点名范冰冰，称范冰冰演技差，甚至直言范冰冰如果只接广告就“永远只是个小金锁”。对此，金星解释是就事论事，不攻击任何人的人格。这已不是金星第一次撕范冰冰了，细数那些年，金星和范冰冰的“恩怨”↓↓金星再撕范冰冰：广告接再多也只是小金锁
http://m.weibo.com/1241679004/EgbDWBTxm,632,35,234,11月05日 22:26?来自iPhone 6,我的嗓子哑了，好像有点伤着了哈，是长五发射时，我在现场喊“胖五加油”喊的。这段视频是我自己拍的，今天早上重看，发给大家吧。 秒拍视频 秒拍视频 .
